RETAILER_CODE,RANG,GAME_CODE_RECOMMANDE,SCORE_POPULARITE_GLOBALE
29202001,2,3,100484510032
29202001,3,7,98673824793
29202001,4,5,95018832108
29202001,5,2,92591841905
29202101,1,3,100484510032
29202101,2,7,98596729370
29202101,3,5,95018832108
29202101,4,2,92591841905
29202101,5,4,85292762690
29218901,1,7,98673590722
29218901,2,5,95018697310
29218901,3,1,59492360935
29218901,4,10,51487321872
29218901,5,9,49803430679
29223610,1,3,100482434548
29223610,2,7,98673095494
29223610,3,2,92590644041
29223610,4,1,59490552761
29223610,5,10,51487674237
29300401,1,7,98673824793
29300401,2,5,95018650470
29300401,3,2,92591583052
29300401,4,4,85292762690
29300401,5,1,59492334480
29300801,1,6,110542381444
29300801,2,3,100484510032
29300801,3,7,98673824793
29300801,4,5,95018832108
29300801,5,2,92583692250
29301101,1,3,100484510032
29301101,2,7,98673824793
29301101,3,5,95018832108
29301101,4,2,92591841905
29301101,5,4,85292762690
29301201,1,6,110542381444
29301201,2,3,100484510032
29301201,3,7,98673824793
29301201,4,5,95018832108
29301201,5,2,92591841905
29301520,1,6,110542381444
29301520,2,3,100484510032
29301520,3,7,98673824793
29301520,4,5,95018832108
29301520,5,2,92591841905
29302290,1,6,110542186916
29302290,2,3,100484356372
29302290,3,7,98673721551
29302290,4,2,92591841905
29302290,5,4,85292762690
29305410,1,6,110542381444
29305410,2,3,100484510032
29305410,3,7,98673824793
29305410,4,5,95018832108
29305410,5,2,92591841905
29318901,1,6,110542363708
29318901,2,3,100484510032
29318901,3,7,98673824793
29318901,4,2,92591810594
29318901,5,10,51487649277
29355301,1,6,110541678264
29355301,2,5,95018475884
29355301,3,2,92591841905
29355301,4,4,85292762690
29355301,5,10,51487408230
29400310,1,6,110542381444
29400310,2,3,100484510032
29400310,3,7,98673824793
29400310,4,5,95018832108
29400310,5,2,92591841905
29400410,1,6,110542381444
29400410,2,3,100484510032
29400410,3,7,98673824793
29400410,4,5,95018832108
29400410,5,2,92591841905
29400710,1,6,110542381444
29400710,2,3,100484510032
29400710,3,7,98673824793
29400710,4,5,95018832108
29400710,5,2,92591841905
29401201,1,3,100484510032
29401201,2,7,98673819450
29401201,3,5,95018832108
29401201,4,4,85292760645
29401201,5,1,59492690176
29401301,1,3,100467080089
29401301,2,7,98654823598
29401301,3,4,85287578758
29401301,4,1,59482709272
29401301,5,10,51474558716
29402001,1,6,110542381444
29402001,2,3,100484109381
29402001,3,5,95018404460
29402001,4,2,92591247084
29402001,5,10,51487674237
29402650,1,6,110542275302
29402650,2,3,100484342277
29402650,3,2,92591726452
29402650,4,1,59492578116
29402650,5,9,49803548253
29403010,1,3,99870918618
29403010,2,7,98122156488
29403010,3,2,91911821298
29403010,4,4,84887365659
29403010,5,9,49435366105
29406710,1,6,110542381444
29406710,2,3,100484510032
29406710,3,7,98673824793
29406710,4,5,95018832108
29406710,5,2,92591841905
29407401,1,6,110542381444
29407401,2,3,100484510032
29407401,3,7,98673824793
29407401,4,2,92591839657
29407401,5,4,85292762690
29410750,1,7,98428815601
29410750,2,2,92329990793
29410750,3,4,85292762690
29410750,4,1,59492690176
29410750,5,10,51304142484
29411401,1,6,110542381444
29411401,2,7,98673766289
29411401,3,5,95018658245
29411401,4,4,85292762690
29411401,5,1,59492505603
29500120,1,6,110542381444
29500120,2,3,100484510032
29500120,3,7,98673824793
29500120,4,5,95018832108
29500120,5,2,92591841905
29500410,1,7,98673824793
29500410,2,5,94817552819
29500410,3,2,92591841905
29500410,4,4,85046275641
29500410,5,10,51487674237
29500801,1,3,100484355505
29500801,2,7,98673654712
29500801,3,2,92591584434
29500801,4,4,85292546454
29500801,5,1,59492690176
29501001,1,3,100484453353
29501001,2,5,95018777163
29501001,3,2,92591841905
29501001,4,10,51487526552
29501001,5,9,49803580435
29501310,1,6,110541961411
29501310,2,5,95018473794
29501310,3,2,92591841905
29501310,4,1,59492238361
29501310,5,10,51487400001
29501901,1,6,110542381444
29501901,2,3,100484510032
29501901,3,7,98673824793
29501901,4,5,95018832108
29501901,5,4,85292762690
29502901,1,6,110539820059
29502901,2,5,95018008254
29502901,3,4,85292762690
29502901,4,1,59491101434
29502901,5,10,51486074542
29503001,1,3,100484468441
29503001,2,7,98673786172
29503001,3,2,92591801212
29503001,4,4,85292717552
29503001,5,1,59492680490
29503101,1,6,110542381444
29503101,2,3,100484510032
29503101,3,7,98673824793
29503101,4,5,95018832108
29503101,5,2,92591841905
29503401,1,3,100484510032
29503401,2,7,98673823736
29503401,3,5,95018832108
29503401,4,2,92591841905
29503401,5,1,59492687213
29503801,1,6,110542381444
29503801,2,3,100484510032
29503801,3,7,98673824793
29503801,4,2,92591841905
29503801,5,4,85292762690
29504801,1,6,110542381444
29504801,2,3,100484510032
29504801,3,7,98673824793
29504801,4,5,95018832108
29504801,5,2,92591841905
29512201,1,3,100484471068
29512201,2,7,98673824793
29512201,3,5,95018832108
29512201,4,2,92591841905
29512201,5,1,59492629209
29518901,1,6,110542381444
29518901,2,3,100484510032
29518901,3,7,98673824793
29518901,4,5,95018832108
29518901,5,2,92591841905
29559901,1,6,110542381444
29559901,2,3,100484510032
29559901,3,7,98673824793
29559901,4,5,95018832108
29559901,5,2,92591841905
29601101,1,6,110542333917
29601101,2,3,100484481887
29601101,3,5,95018832108
29601101,4,2,92591841905
29601101,5,1,59492676842
29601301,1,6,110542381444
29601301,2,3,100484510032
29601301,3,7,98673824793
29601301,4,5,95018832108
29601301,5,2,92591841905
29602801,1,6,110542381444
29602801,2,3,99747185921
29602801,3,7,97734932098
29602801,4,5,95018832108
29602801,5,1,58152429009
29603001,1,6,110542381444
29603001,2,3,100484510032
29603001,3,7,98673824793
29603001,4,5,95018832108
29603001,5,2,92591841905
29603201,1,6,110542381444
29603201,2,3,100484510032
29603201,3,7,98673824793
29603201,4,5,95018832108
29603201,5,4,85274857621
29603701,1,6,110542381444
29603701,2,7,98673824793
29603701,3,5,95018713335
29603701,4,2,92591740622
29603701,5,4,85292762690
29604110,1,6,110530379325
29604110,2,3,100484510032
29604110,3,2,92591841905
29604110,4,4,85255047279
29604110,5,1,59492690176
29604201,1,6,110542381444
29604201,2,3,100484510032
29604201,3,7,98673824793
29604201,4,5,95018832108
29604201,5,2,92591841905
29604301,1,6,110542381444
29604301,2,7,98673824793
29604301,3,5,95018831727
29604301,4,2,92591841412
29604301,5,4,85292762334
29604501,1,6,110542381444
29604501,2,5,95018832108
29604501,3,2,92527556716
29604501,4,4,85292762690
29604501,5,1,59492690176
29605301,1,7,98673562538
29605301,2,5,95018832108
29605301,3,2,92591841905
29605301,4,4,85292762690
29605301,5,1,59492580303
29605601,1,6,110542381444
29605601,2,3,100484510032
29605601,3,7,98673824793
29605601,4,5,95018832108
29605601,5,2,92591841905
29606201,1,6,110542381444
29606201,2,3,100484510032
29606201,3,7,98673824793
29606201,4,5,95018832108
29606201,5,2,92591841905
29606701,1,6,110542381444
29606701,2,3,100484510032
29606701,3,7,98673824793
29606701,4,5,95018832108
29606701,5,4,85292762690
29607201,1,6,110542381444
29607201,2,7,98673824793
29607201,3,4,85292762690
29607201,4,1,59492440276
29607201,5,10,51487382744
29607301,1,5,95018831898
29607301,2,2,92591841905
29607301,3,4,85292762487
29607301,4,1,59492689997
29607301,5,10,51487674237
29607701,1,7,98581028610
29607701,2,2,92442068002
29607701,3,4,85159549947
29607701,4,10,51370169452
29607701,5,9,49659494534
29607801,1,6,110542381444
29607801,2,3,100484510032
29607801,3,7,98673824793
29607801,4,5,95018832108
29607801,5,2,92575727575
29608101,1,6,110542381444
29608101,2,3,100484510032
29608101,3,7,98673824793
29608101,4,5,95018832108
29608101,5,2,92591841248
29609110,1,3,100483255237
29609110,2,7,98673824793
29609110,3,4,85291458708
29609110,4,1,59491641756
29609110,5,9,49802511400
29609820,1,6,110542381444
29609820,2,3,100484510032
29609820,3,7,98673824793
29609820,4,5,95018832108
29609820,5,4,85289899952
29612101,1,6,110542381444
29612101,2,7,98673824793
29612101,3,2,92591132955
29612101,4,4,85291745263
29612101,5,1,59492109784
29616100,1,6,110542310698
29616100,2,7,98673824793
29616100,3,5,95018832108
29616100,4,2,92591774004
29616100,5,10,51487674237
29616601,1,6,110542381444
29616601,2,3,100484510032
29616601,3,7,98673824793
29616601,4,5,95018832108
29616601,5,2,92591841905
29617101,1,5,95018795550
29617101,2,2,92591819523
29617101,3,1,59492667916
29617101,4,10,51487657928
29617101,5,9,49803677169
29618201,1,6,110542053355
29618201,2,3,100484131332
29618201,3,7,98673680848
29618201,4,5,95018472536
29618201,5,4,85292762690
29618501,1,3,100482949817
29618501,2,7,98672309266
29618501,3,2,92591186883
29618501,4,4,85291792598
29618501,5,1,59491371709
29624501,1,3,100458950758
29624501,2,7,98642667441
29624501,3,5,95018832108
29624501,4,4,85246044245
29624501,5,10,51487674237
29626501,1,3,100473546975
29626501,2,7,98659888669
29626501,3,2,92587431324
29626501,4,4,85283812284
29626501,5,1,59484023087
29627001,1,6,110542381444
29627001,2,3,99996505717
29627001,3,2,92591841905
29627001,4,1,58870608341
29627001,5,10,51237845958
29638901,1,5,95018832108
29638901,2,2,92455212965
29638901,3,4,84909736595
29638901,4,1,59214516572
29638901,5,9,49489259825
29645301,1,6,110542381444
29645301,2,3,100484510032
29645301,3,7,98673824793
29645301,4,5,95018832108
29645301,5,2,92591841905
29701260,1,6,110542381444
29701260,2,5,95017802862
29701260,3,2,92589986700
29701260,4,4,85292762690
29701260,5,1,59492690176
29701401,1,7,98613740602
29701401,2,5,94957103045
29701401,3,4,85292762690
29701401,4,1,59492690176
29701401,5,10,51487674237
29702050,1,3,100439707605
29702050,2,7,98620577830
29702050,3,4,85234496337
29702050,4,1,59449718235
29702050,5,10,51487674237
29702601,1,3,100484510032
29702601,2,7,97448781419
29702601,3,5,95018832108
29702601,4,2,91023240651
29702601,5,4,84397939000
29705501,1,6,110542381444
29705501,2,7,98673824793
29705501,3,5,95018832108
29705501,4,2,92591450308
29705501,5,4,85292353923
29710501,1,6,110542381444
29710501,2,3,100484510032
29710501,3,7,98673824793
29710501,4,5,95018832108
29710501,5,2,92591841905
29711101,1,6,110541819526
29711101,2,5,95018436611
29711101,3,2,92591841905
29711101,4,4,85292015067
29711101,5,10,51487674237
29715701,1,3,100484510032
29715701,2,7,98673824793
29715701,3,5,94865979578
29715701,4,2,92392520664
29715701,5,4,85292762690
29718001,1,6,110542286264
29718001,2,3,100484329579
29718001,3,2,92591841905
29718001,4,4,85292762690
29718001,5,10,51487489866
29801050,1,6,110542116967
29801050,2,3,100484510032
29801050,3,2,92591603657
29801050,4,1,59492317363
29801050,5,10,51487674237
29801220,1,6,110542381444
29801220,2,3,100484510032
29801220,3,7,98673824793
29801220,4,5,95018832108
29801220,5,2,92591841905
29802501,1,6,110541324077
29802501,2,7,98672284248
29802501,3,5,95018145377
29802501,4,2,92591841905
29802501,5,4,85292762690
29803101,1,6,110308177971
29803101,2,3,100057077822
29803101,3,7,98374310451
29803101,4,5,95018832108
29803101,5,1,59492690176
29803201,1,3,100484307095
29803201,2,7,98672935802
29803201,3,5,95018673520
29803201,4,2,92591690922
29803201,5,9,49802938899
29803301,1,6,110542381444
29803301,2,3,100484510032
29803301,3,7,98673824793
29803301,4,5,95018832108
29803301,5,2,92591841905
29803901,1,3,100484507817
29803901,2,5,95018829891
29803901,3,2,92591841905
29803901,4,4,85292762690
29803901,5,1,59492690176
29804001,1,6,110542381444
29804001,2,3,100484510032
29804001,3,7,98673824793
29804001,4,5,95018832108
29804001,5,2,92591841905
29804560,1,3,100444682665
29804560,2,7,98647756725
29804560,3,5,94949006626
29804560,4,4,85292762690
29804560,5,1,59431067566
29804601,1,6,110542381444
29804601,2,3,100484510032
29804601,3,7,98673824793
29804601,4,5,95018832108
29804601,5,2,92591841905
29804801,1,6,110542209529
29804801,2,3,100484297645
29804801,3,7,98673601123
29804801,4,2,92591729867
29804801,5,9,49803474787
29805001,1,6,110542381444
29805001,2,7,98673824793
29805001,3,5,95018831630
29805001,4,2,92591841421
29805001,5,1,59492689525
29805401,1,6,110542011460
29805401,2,7,98673431754
29805401,3,5,95018663059
29805401,4,2,92591538515
29805401,5,10,51487674237
29805501,1,6,110542379733
29805501,2,3,100484508819
29805501,3,7,98673824793
29805501,4,4,85292762690
29805501,5,1,59492688943
29806230,1,3,100483718183
29806230,2,2,92591148870
29806230,3,1,59491675705
29806230,4,10,51487062495
29806230,5,9,49802835487
29806401,1,6,110542377274
29806401,2,7,98673815413
29806401,3,4,85292762690
29806401,4,1,59492684657
29806401,5,10,51487661258
29806701,1,6,110542381444
29806701,2,3,100484510032
29806701,3,7,98673824793
29806701,4,5,95018832108
29806701,5,2,92591841905
29806801,1,7,98673745011
29806801,2,4,85292718236
29806801,3,1,59492690176
29806801,4,10,51487589883
29806801,5,9,49803621558
29807501,1,6,110542176753
29807501,2,3,100484316179
29807501,3,7,98673824793
29807501,4,5,95018630727
29807501,5,2,92591841905
29807601,1,6,110542381444
29807601,2,3,100484510032
29807601,3,7,98673824793
29807601,4,5,95018832108
29807601,5,2,92591841905
29808450,1,6,110542381444
29808450,2,3,100484338892
29808450,3,7,98673734092
29808450,4,5,95018832108
29808450,5,2,92591841905
29811010,1,3,100484493816
29811010,2,7,98673824793
29811010,3,2,92591841905
29811010,4,4,85292735014
29811010,5,1,59492690176
29811601,1,6,110542381444
29811601,2,3,100484510032
29811601,3,7,98673824793
29811601,4,5,95018832108
29811601,5,2,92591841905
29815201,1,6,110542381444
29815201,2,3,100484510032
29815201,3,4,84875704837
29815201,4,1,59085091733
29815201,5,10,51487674237
29815601,1,6,110542381444
29815601,2,3,100484315889
29815601,3,7,98673360786
29815601,4,4,85292762690
29815601,5,1,59492529785
29818001,1,5,95018776881
29818001,2,4,85292508794
29818001,3,1,59492690176
29818001,4,10,51487525029
29818001,5,9,49803481773
29819501,1,3,100089173701
29819501,2,7,98224555635
29819501,3,5,94894755662
29819501,4,2,92033557799
29819501,5,10,50979261878
29828201,1,6,110542381444
29828201,2,7,98673824793
29828201,3,5,95017463209
29828201,4,2,92590644233
29828201,5,1,59491003731
29854301,1,6,110541973639
29854301,2,7,98673464123
29854301,3,5,95018307568
29854301,4,4,85292762690
29854301,5,10,51487307575
29856200,1,3,100484449972
29856200,2,7,98673824793
29856200,3,5,95018767919
29856200,4,2,92591841905
29856200,5,4,85292762690
29856401,1,3,100484510032
29856401,2,7,98673505551
29856401,3,4,85292390152
29856401,4,1,59492484570
29856401,5,10,51487674237
29858001,1,6,110542381444
29858001,2,3,100484480363
29858001,3,7,98673824793
29858001,4,5,95018762570
29858001,5,2,92591817163
29900501,1,6,110542381444
29900501,2,7,98673823189
29900501,3,2,92591841905
29900501,4,4,85292762690
29900501,5,10,51487672426
29901901,1,6,110542282098
29901901,2,5,95018832108
29901901,3,2,92591559263
29901901,4,4,85292762690
29901901,5,1,59492331101
29902601,1,7,98673794777
29902601,2,2,92591782635
29902601,3,4,85292697991
29902601,4,1,59492645042
29902601,5,9,49803684549
29904301,1,3,100101561660
29904301,2,7,98460878146
29904301,3,2,92471823155
29904301,4,4,84843023154
29904301,5,9,49364234073
29904601,1,6,110542381444
29904601,2,3,100484510032
29904601,3,7,98673824793
29904601,4,5,95018832108
29904601,5,2,92591841905
29904901,1,5,95018653909
29904901,2,2,92591592156
29904901,3,4,85292466084
29904901,4,10,51487429297
29904901,5,9,49803711446
29905201,1,6,110542303492
29905201,2,7,98673824793
29905201,3,2,92591841905
29905201,4,4,85292699848
29905201,5,1,59492690176
29905801,1,3,100484510032
29905801,2,7,98673575558
29905801,3,5,95018832108
29905801,4,4,85292762690
29905801,5,1,59492474480
29906601,1,6,110542381444
29906601,2,3,100484462160
29906601,3,5,95018803909
29906601,4,2,92591778438
29906601,5,1,59492609524
29907201,1,6,110542378338
29907201,2,3,100484510032
29907201,3,7,98673824793
29907201,4,5,95018832108
29907201,5,2,92591840178
29907301,1,6,110542320099
29907301,2,3,100484469639
29907301,3,7,98673713721
29907301,4,2,92591755075
29907301,5,1,59492571133
29907601,1,3,100482716410
29907601,2,7,98671691686
29907601,3,4,85290929297
29907601,4,10,51484951858
29907601,5,9,49802715200
29908101,1,6,110542381444
29908101,2,3,100484510032
29908101,3,7,98673824793
29908101,4,5,95018832108
29908101,5,2,92591841905
29908201,1,3,100484510032
29908201,2,7,98654642551
29908201,3,4,85264336320
29908201,4,1,59439207028
29908201,5,10,51444182762
29908401,1,6,110542381444
29908401,2,3,100484510032
29908401,3,7,98673824793
29908401,4,5,95018832108
29908401,5,2,92591841905
29908501,1,6,110542356794
29908501,2,3,100484479292
29908501,3,7,98673803421
29908501,4,2,92591841905
29908501,5,10,51487674237
29908901,1,6,110542381444
29908901,2,3,100484510032
29908901,3,7,98673824793
29908901,4,5,95018832108
29908901,5,2,92578699013
29909001,1,6,110542381444
29909001,2,3,100484510032
29909001,3,7,98673824793
29909001,4,5,95018832108
29909001,5,4,85282834091
29909101,1,6,110542381444
29909101,2,3,100484510032
29909101,3,7,98673824793
29909101,4,5,95018832108
29909101,5,2,92591841705
29909201,1,6,110542367533
29909201,2,7,98673824793
29909201,3,5,95018826271
29909201,4,2,92591829299
29909201,5,4,85292754459
29909301,1,6,110542381444
29909301,2,3,100484510032
29909301,3,7,98673824793
29909301,4,5,95018832108
29909301,5,2,92591841905
29909401,1,6,110542381444
29909401,2,3,100484510032
29909401,3,7,98673824793
29909401,4,5,95018832108
29909401,5,2,92591841905
29909601,1,6,110542381444
29909601,2,3,100484510032
29909601,3,7,98673824793
29909601,4,5,95018832108
29909601,5,4,85292500209
29909701,1,3,100484119074
29909701,2,7,98673432381
29909701,3,5,95018682364
29909701,4,1,59492427846
29909701,5,10,51487516980
29909801,1,6,110542381444
29909801,2,3,100484510032
29909801,3,7,98673824793
29909801,4,5,95018832108
29909801,5,2,92591841905
29909901,1,6,110542381444
29909901,2,3,100484510032
29909901,3,7,98673824793
29909901,4,5,95018832108
29909901,5,2,92591841905
29910601,1,6,110542356346
29910601,2,4,85292729987
29910601,3,1,59492649389
29910601,4,10,51487674237
29910601,5,9,49803679598
29911101,1,7,98673824793
29911101,2,2,92591841905
29911101,3,4,85292470318
29911101,4,1,59492263466
29911101,5,10,51487374874
29911610,1,6,110099080842
29911610,2,3,100078877263
29911610,3,7,98673824793
29911610,4,5,94549955657
29911610,5,1,58949610899
29915750,1,6,110542381444
29915750,2,3,100484510032
29915750,3,7,98673824793
29915750,4,5,95018832108
